Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
                0.00    0.00 1407621/24623159     __gnu_debug::_Safe_iterator<__gnu_cxx::__normal_iterator<main::Query*, std::__cxx1998::vector<main::Query, std::allocator<main::Query> > >, std::__debug::vector<main::Query, std::allocator<main::Query> > >::base() const [40]
                0.00    0.00 1407621/1421405     std::__cxx1998::vector<main::Query, std::allocator<main::Query> >::begin() [121]
                0.00    0.00 1407621/9576342     __gnu_debug::_Safe_iterator<__gnu_cxx::__normal_iterator<main::Query*, std::__cxx1998::vector<main::Query, std::allocator<main::Query> > >, std::__debug::vector<main::Query, std::allocator<main::Query> > >::_M_get_sequence() const [190]
-----------------------------------------------
                0.00    0.01  386137/386137      main [1]
[101]    0.9    0.00    0.01  386137         std::__debug::vector<main::Query, std::allocator<main::Query> >::back() [101]
                0.00    0.01  386137/772276      std::__cxx1998::vector<main::Query, std::allocator<main::Query> >::empty() const [75]
                0.00    0.00  386137/386137      std::__cxx1998::vector<main::Query, std::allocator<main::Query> >::back() [120]
-----------------------------------------------
                0.00    0.01  139356/139356      __gnu_cxx::__enable_if<!std::__are_same<long long, bool>::__value, void>::__type std::__debug::vector<long long, std::allocator<long long> >::push_back<long long>(long long&&) [103]
[102]    0.7    0.00    0.01  139356         void std::__debug::vector<long long, std::allocator<long long> >::emplace_back<long long>(long long&&) [102]
                0.00    0.00  139356/139357      __gnu_debug::_Safe_vector<std::__debug::vector<long long, std::allocator<long long> >, std::__cxx1998::vector<long long, std::allocator<long long> > >::_M_update_guaranteed_capacity() [114]
                0.00    0.00  139356/696876      std::__cxx1998::vector<long long, std::allocator<long long> >::size() const [76]
                0.00    0.00  139356/139356      void std::__cxx1998::vector<long long, std::allocator<long long> >::emplace_back<long long>(long long&&) [150]
                0.00    0.00  139356/139356      __gnu_debug::_Safe_vector<std::__debug::vector<long long, std::allocator<long long> >, std::__cxx1998::vector<long long, std::allocator<long long> > >::_M_requires_reallocation(unsigned long) const [258]
                0.00    0.00  139356/557443      long long&& std::forward<long long>(std::remove_reference<long long>::type&) [218]
                0.00    0.00      19/23          __gnu_debug::_Safe_sequence_base::_M_invalidate_all() const [319]
-----------------------------------------------
                0.00    0.01  139356/139356      main [1]
[103]    0.7    0.00    0.01  139356         __gnu_cxx::__enable_if<!std::__are_same<long long, bool>::__value, void>::__type std::__debug::vector<long long, std::allocator<long long> >::push_back<long long>(long long&&) [103]
                0.00    0.01  139356/139356      void std::__debug::vector<long long, std::allocator<long long> >::emplace_back<long long>(long long&&) [102]
                0.00    0.00  139356/348390      std::remove_reference<long long&>::type&& std::move<long long&>(long long&) [227]
-----------------------------------------------
                0.00    0.00  107426/872880      std::__debug::vector<main::Entry, std::allocator<main::Entry> >::pop_back() [119]
                0.00    0.00  765454/872880      std::__cxx1998::vector<main::Entry, std::allocator<main::Entry> >::back() [98]
[104]    0.6    0.00    0.01  872880         std::__cxx1998::vector<main::Entry, std::allocator<main::Entry> >::end() [104]
                0.01    0.00  872880/1638334     __gnu_cxx::__normal_iterator<main::Entry*, std::__cxx1998::vector<main::Entry, std::allocator<main::Entry> > >::__normal_iterator(main::Entry* const&) [72]
-----------------------------------------------
                0.01    0.00 6799727/6799727     __gnu_debug::_Safe_iterator<__gnu_cxx::__normal_iterator<main::Query*, std::__cxx1998::vector<main::Query, std::allocator<main::Query> > >, std::__debug::vector<main::Query, std::allocator<main::Query> > >::_M_dereferenceable() const [16]
[105]    0.6    0.01    0.00 6799727         __gnu_debug::_Safe_iterator<__gnu_cxx::__normal_iterator<main::Query*, std::__cxx1998::vector<main::Query, std::allocator<main::Query> > >, std::__debug::vector<main::Query, std::allocator<main::Query> > >::_M_is_before_begin() const [105]
                0.00    0.00 6799727/6799727     bool __gnu_debug::_BeforeBeginHelper<std::__debug::vector<main::Query, std::allocator<main::Query> > >::_S_Is<__gnu_cxx::__normal_iterator<main::Query*, std::__cxx1998::vector<main::Query, std::allocator<main::Query> > > >(__gnu_debug::_Safe_iterator<__gnu_cxx::__normal_iterator<main::Query*, std::__cxx1998::vector<main::Query, std::allocator<main::Query> > >, std::__debug::vector<main::Query, std::allocator<main::Query> > > const&) [192]
-----------------------------------------------
                0.01    0.00 6799727/6799727     __gnu_debug::_Safe_iterator<__gnu_cxx::__normal_iterator<int*, std::__cxx1998::vector<int, std::allocator<int> > >, std::__debug::vector<int, std::allocator<int> > >::operator*() const [13]
[106]    0.6    0.01    0.00 6799727         __gnu_cxx::__normal_iterator<int*, std::__cxx1998::vector<int, std::allocator<int> > >::operator*() const [106]
-----------------------------------------------
                0.00    0.01  772276/772276      std::__cxx1998::vector<main::Query, std::allocator<main::Query> >::empty() const [75]
[107]    0.6    0.00    0.01  772276         std::__cxx1998::vector<main::Query, std::allocator<main::Query> >::end() const [107]
                0.01    0.00  772276/1544552     __gnu_cxx::__normal_iterator<main::Query const*, std::__cxx1998::vector<main::Query, std::allocator<main::Query> > >::__normal_iterator(main::Query const* const&) [73]
-----------------------------------------------
                0.00    0.01  772276/772276      std::__cxx1998::vector<main::Query, std::allocator<main::Query> >::empty() const [75]
[108]    0.6    0.00    0.01  772276         std::__cxx1998::vector<main::Query, std::allocator<main::Query> >::begin() const [108]
                0.01    0.00  772276/1544552     __gnu_cxx::__normal_iterator<main::Query const*, std::__cxx1998::vector<main::Query, std::allocator<main::Query> > >::__normal_iterator(main::Query const* const&) [73]
-----------------------------------------------
                0.00    0.01   69678/69678       void std::__reverse<__gnu_debug::_Safe_iterator<__gnu_cxx::__normal_iterator<long long*, std::__cxx1998::vector<long long, std::allocator<long long> > >, std::__debug::vector<long long, std::allocator<long long> > > >(__gnu_debug::_Safe_iterator<__gnu_cxx::__normal_iterator<long long*, std::__cxx1998::vector<long long, std::allocator<long long> > >, std::__debug::vector<long long, std::allocator<long long> > >, __gnu_debug::_Safe_iterator<__gnu_cxx::__normal_iterator<long long*, std::__cxx1998::vector<long long, std::allocator<long long> > >, std::__debug::vector<long long, std::allocator<long long> > >, std::random_access_iterator_tag) [97]
[109]    0.6    0.00    0.01   69678         void std::iter_swap<__gnu_debug::_Safe_iterator<__gnu_cxx::__normal_iterator<long long*, std::__cxx1998::vector<long long, std::allocator<long long> > >, std::__debug::vector<long long, std::allocator<long long> > >, __gnu_debug::_Safe_iterator<__gnu_cxx::__normal_iterator<long long*, std::__cxx1998::vector<long long, std::allocator<long long> > >, std::__debug::vector<long long, std::allocator<long long> > > >(__gnu_debug::_Safe_iterator<__gnu_cxx::__normal_iterator<long long*, std::__cxx1998::vector<long long, std::allocator<long long> > >, std::__debug::vector<long long, std::allocator<long long> > >, __gnu_debug::_Safe_iterator<__gnu_cxx::__normal_iterator<long long*, std::__cxx1998::vector<long long, std::allocator<long long> > >, std::__debug::vector<long long, std::allocator<long long> > >) [109]
                0.01    0.00  139356/278712      __gnu_debug::_Safe_iterator<__gnu_cxx::__normal_iterator<long long*, std::__cxx1998::vector<long long, std::allocator<long long> > >, std::__debug::vector<long long, std::allocator<long long> > >::operator*() const [77]
                0.00    0.00   69678/69678       void std::swap<long long>(long long&, long long&) [296]
-----------------------------------------------
                0.01    0.00       1/1           __gnu_cxx::__ops::_Iter_comp_iter<main::{lambda(main::Query, main::Query)#2}> __gnu_cxx::__ops::__iter_comp_iter<main::{lambda(main::Query, main::Query)#2}>(__gnu_cxx::__ops::_Iter_comp_iter) [111]
[110]    0.6    0.01    0.00       1         __gnu_cxx::__ops::_Iter_comp_iter<main::{lambda(main::Query, main::Query)#2}>::_Iter_comp_iter({lambda(main::Query, main::Query)#2}) [110]
-----------------------------------------------
                0.00    0.01       1/1           void std::sort<__gnu_debug::_Safe_iterator<__gnu_cxx::__normal_iterator<main::Query*, std::__cxx1998::vector<main::Query, std::allocator<main::Query> > >, std::__debug::vector<main::Query, std::allocator<main::Query> > >, main::{lambda(main::Query, main::Query)#2}>(__gnu_debug::_Safe_iterator<__gnu_cxx::__normal_iterator<main::Query*, std::__cxx1998::vector<main::Query, std::allocator<main::Query> > >, std::__debug::vector<main::Query, std::allocator<main::Query> > >, main::{lambda(main::Query, main::Query)#2}, main::{lambda(main::Query, main::Query)#2}) [7]
[111]    0.6    0.00    0.01       1         __gnu_cxx::__ops::_Iter_comp_iter<main::{lambda(main::Query, main::Query)#2}> __gnu_cxx::__ops::__iter_comp_iter<main::{lambda(main::Query, main::Query)#2}>(__gnu_cxx::__ops::_Iter_comp_iter) [111]
                0.01    0.00       1/1           __gnu_cxx::__ops::_Iter_comp_iter<main::{lambda(main::Query, main::Query)#2}>::_Iter_comp_iter({lambda(main::Query, main::Query)#2}) [110]
-----------------------------------------------
                0.00    0.00  765454/765454      std::__cxx1998::vector<main::Entry, std::allocator<main::Entry> >::back() [98]
[112]    0.6    0.00    0.00  765454         __gnu_cxx::__normal_iterator<main::Entry*, std::__cxx1998::vector<main::Entry, std::allocator<main::Entry> > >::operator-(long) const [112]
                0.00    0.00  765454/1638334     __gnu_cxx::__normal_iterator<main::Entry*, std::__cxx1998::vector<main::Entry, std::allocator<main::Entry> > >::__normal_iterator(main::Entry* const&) [72]
-----------------------------------------------
                0.00    0.00   13783/13783       __gnu_debug::_Safe_iterator<__gnu_cxx::__normal_iterator<int*, std::__cxx1998::vector<int, std::allocator<int> > >, std::__debug::vector<int, std::allocator<int> > > std::__unguarded_partition_pivot<__gnu_debug::_Safe_iterator<__gnu_cxx::__normal_iterator<int*, std::__cxx1998::vector<int, std::allocator<int> > >, std::__debug::vector<int, std::allocator<int> > >, __gnu_cxx::__ops::_Iter_comp_iter<main::{lambda(int, int)#1}> >(__gnu_cxx::__ops::_Iter_comp_iter<main::{lambda(int, int)#1}>, __gnu_cxx::__ops::_Iter_comp_iter<main::{lambda(int, int)#1}>, __gnu_cxx::__ops::_Iter_comp_iter<main::{lambda(int, int)#1}>) [5]
[113]    0.5    0.00    0.00   13783         void std::__move_median_to_first<__gnu_debug::_Safe_iterator<__gnu_cxx::__normal_iterator<int*, std::__cxx1998::vector<int, std::allocator<int> > >, std::__debug::vector<int, std::allocator<int> > >, __gnu_cxx::__ops::_Iter_comp_iter<main::{lambda(int, int)#1}> >(__gnu_debug::_Safe_iterator<__gnu_cxx::__normal_iterator<int*, std::__cxx1998::vector<int, std::allocator<int> > >, std::__debug::vector<int, std::allocator<int> > >, __gnu_cxx::__ops::_Iter_comp_iter<main::{lambda(int, int)#1}>, __gnu_cxx::__ops::_Iter_comp_iter<main::{lambda(int, int)#1}>, __gnu_cxx::__ops::_Iter_comp_iter<main::{lambda(int, int)#1}>, __gnu_cxx::__ops::_Iter_comp_iter<main::{lambda(int, int)#1}>) [113]
                0.00    0.00   36726/2249119     bool __gnu_cxx::__ops::_Iter_comp_iter<main::{lambda(int, int)#1}>::operator()<__gnu_debug::_Safe_iterator<__gnu_cxx::__normal_iterator<int*, std::__cxx1998::vector<int, std::allocator<int> > >, std::__debug::vector<int, std::__cxx1998::vector> >, std::__debug::vector<int, std::__cxx1998::vector> >(__gnu_debug::_Safe_iterator<__gnu_cxx::__normal_iterator<int*, std::__cxx1998::vector<int, std::allocator<int> > >, std::__debug::vector<int, std::__cxx1998::vector> >, std::__debug::vector<int, std::__cxx1998::vector>) [12]
                0.00    0.00  101018/6421666     __gnu_debug::_Safe_iterator<__gnu_cxx::__normal_iterator<int*, std::__cxx1998::vector<int, std::allocator<int> > >, std::__debug::vector<int, std::allocator<int> > >::_Safe_iterator(__gnu_debug::_Safe_iterator<__gnu_cxx::__normal_iterator<int*, std::__cxx1998::vector<int, std::allocator<int> > >, std::__debug::vector<int, std::allocator<int> > > const&) [24]
                0.00    0.00   13783/575452      void std::iter_swap<__gnu_debug::_Safe_iterator<__gnu_cxx::__normal_iterator<int*, std::__cxx1998::vector<int, std::allocator<int> > >, std::__debug::vector<int, std::allocator<int> > >, __gnu_debug::_Safe_iterator<__gnu_cxx::__normal_iterator<int*, std::__cxx1998::vector<int, std::allocator<int> > >, std::__debug::vector<int, std::allocator<int> > > >(__gnu_debug::_Safe_iterator<__gnu_cxx::__normal_iterator<int*, std::__cxx1998::vector<int, std::allocator<int> > >, std::__debug::vector<int, std::allocator<int> > >, __gnu_debug::_Safe_iterator<__gnu_cxx::__normal_iterator<int*, std::__cxx1998::vector<int, std::allocator<int> > >, std::__debug::vector<int, std::allocator<int> > >) [41]
                0.00    0.00  101018/6490593     __gnu_debug::_Safe_iterator<__gnu_cxx::__normal_iterator<int*, std::__cxx1998::vector<int, std::allocator<int> > >, std::__debug::vector<int, std::allocator<int> > >::~_Safe_iterator() [94]
-----------------------------------------------
                0.00    0.00       1/139357      __gnu_debug::_Safe_vector<std::__debug::vector<long long, std::allocator<long long> >, std::__cxx1998::vector<long long, std::allocator<long long> > >::_Safe_vector() [167]
                0.00    0.00  139356/139357      void std::__debug::vector<long long, std::allocator<long long> >::emplace_back<long long>(long long&&) [102]
[114]    0.5    0.00    0.00  139357         __gnu_debug::_Safe_vector<std::__debug::vector<long long, std::allocator<long long> >, std::__cxx1998::vector<long long, std::allocator<long long> > >::_M_update_guaranteed_capacity() [114]
                0.00    0.00  278713/696876      std::__cxx1998::vector<long long, std::allocator<long long> >::size() const [76]
                0.00    0.00  278713/418069      __gnu_debug::_Safe_vector<std::__debug::vector<long long, std::allocator<long long> >, std::__cxx1998::vector<long long, std::allocator<long long> > >::_M_seq() const [225]
